videoRaw,conditionVideo,lineupRaw,conditionLineup,conditionSameDiff,condition,lineup 1,lineup 2,lineup 3,lineup 4,lineup 5,lineup 6,lineup 7,lineup 8,lineup 9,decisionRaw,targetPresentRaw,conditionTargetPresent,participantTargetPresent,participantSelection,accuracy,confidence,age,sex,ethnicity,techRaw,techPhotos,ANAGRAM1_1,ANAGRAM1_3,ANAGRAM1_4,ANAGRAM1_5,ANAGRAM1_6,ANAGRAM1_7,ANAGRAM1_8,ANAGRAM1_9,ANAGRAM1_10,ANAGRAM1_11,ANAGRAM1_12,ANAGRAM1_13,ANAGRAM1_14,ANAGRAM1_15,ANAGRAM1_17,ANAGRAM1_18,ANAGRAM1_19,ANAGRAM1_20,ANAGRAM1_21,ANAGRAM1_16,technical,keep
FRONTALVIDEO,1,Front TA,1,1,1,6,7,9,3,1,8,5,4,2,I do not believe the criminal was present,Target Absent,0,0,3,1,90,24,Male,"Hispanic, Latino or Spanish",No. Everything was fine.,No. Everything was fine.,CAT,SHIP,FRIE,ORANGE,LEAK,,,,,RED,,,,,EASY,,PARROT,,HELLO,,,1
FRONTALVIDEO,1,Right TA,2,2,2,7,1,6,2,8,9,5,3,4,I do not believe the criminal was present,Target Absent,0,0,3,1,80,39,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",NO,no,cat,,frie,,,,,,,red,,,,,,,,,,happy,,1
RIGHTVIDEO,2,Front TA,1,2,5,7,8,2,5,3,4,6,1,9,I do not believe the criminal was present,Target Absent,0,0,3,1,70,36,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,CAT,SHIP,FIRE,,LAKE,BURNING,,FOREST,,RED,,STAR,,DOCTOR,EASY,,,HORSE,HELLO,HAPPY,,1
FRONTALVIDEO,1,Front TA,1,1,1,2,1,8,4,5,9,3,6,7,I do not believe the criminal was present,Target Absent,0,0,3,1,80,26,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",None.,None.,Cat,Ship,Fire,Orange,Lake,B,Memory,Forest,Naple,Red,Rhythm,Star,,Doctor,Sayes,,,Shore,Hello,Happy,,1
RIGHTVIDEO,2,Front TA,1,2,5,4,3,9,7,6,5,8,2,1,I do not believe the criminal was present,Target Absent,0,0,3,1,80,31,Female,Black or African American,no,no,cat,ship,fire,,,,,,,red,,,,,,,,,hello,happy,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,perp,8,6,1,7,5,3,2,4,1,Target Present,1,1,1,1,90,31,Female,Black or African American,no,no,cat,ship,frie,,kale,,,,,red,,,,,,,,,,,,1
FRONTALVIDEO,1,Front TP,1,1,1,7,6,3,1,perp,2,8,5,4,5,Target Present,1,1,1,1,90,39,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,,leak,,,,nepal,red,,star,,,,parrot,,shore,hello,happy,,1
RIGHTVIDEO,2,Right TP,2,1,4,2,6,7,8,1,5,perp,4,3,I do not believe the criminal was present,Target Present,1,0,3,0,80,20,Female,"East Asian (e.g., Chinese, Japanese, Korean)","there was no audio, but i'm not sure if there was supposed to be or not",no,cat,ship,fire,,kale,,,,plane,red,,star,,,,,,,hello,happy,,1
RIGHTVIDEO,2,Front TP,1,2,5,5,3,6,4,perp,7,2,8,1,I do not believe the criminal was present,Target Present,1,0,3,0,70,46,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no  just a cartoon after,no,cat,ship,fire,orange,leak,burning,memory,forest,plane,red,rhythm,star,complex,doctor,ayes,parrot,gander,shore,hello,happy,,1
FRONTALVIDEO,1,Right TP,2,2,2,8,1,2,perp,6,5,3,7,4,4,Target Present,1,1,1,1,80,47,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,none,cat,,fire,orange,leak,,,,,red,rhythm,rats,,,easy,,,,,,,1
RIGHTVIDEO,2,Right TP,2,1,4,perp,7,4,8,6,5,1,2,3,1,Target Present,1,1,1,1,90,26,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,CAT,SHIP,FIRE,ORANGE,LAKE,,,,,RED,,RATS,,,EASY,,,,,,,1
FRONTALVIDEO,1,Front and Right TP,3,3,3,1,2,6,7,3,4,5,perp,8,8,Target Present,1,1,1,1,100,27,Male,Black or African American,No,No,CAT,SHIP,RIFE,ORANGE,LEAK,BURNING,,,,RED,,RATS,,,,,,HORSE,,,,1
RIGHTVIDEO,2,Right TA,2,1,4,8,3,7,2,1,6,9,4,5,2,Target Absent,0,1,2,0,70,31,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",NO,NO,CAT,SHIP,FIRE,,LEAK,,,,,,,,,,EASY,PARROT,GENDAR,HORSE,HELLO,HAPPY,,1
RIGHTVIDEO,2,Front and Right TA,3,3,6,5,7,9,1,4,6,3,2,8,I do not believe the criminal was present,Target Absent,0,0,3,1,80,36,Male,"East Asian (e.g., Chinese, Japanese, Korean)",No,No,CAT,SHIP,FIRE,ORANGE,LEAK,BURNING,,FOREST,PLANE,RED,RHYTHM,STAR,,,EASY,,DANGER,SHORE,HELLO,HAPPY,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,7,perp,4,8,5,3,1,2,6,2,Target Present,1,1,1,1,80,40,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,fish,fire,,kale,,,,plane,red,,start,,,,,,horse,hello,happy,,1
FRONTALVIDEO,1,Front and Right TA,3,3,3,4,1,8,3,9,7,6,5,2,I do not believe the criminal was present,Target Absent,0,0,3,1,70,29,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",none,none,cat,ship,fire,orange,leak,,,,,red,,arts,,doctor,ayes,,danger,shore,hello,,,1
RIGHTVIDEO,2,Front TP,1,2,5,7,1,3,4,8,6,perp,2,5,7,Target Present,1,1,1,1,60,29,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No technical problems.,No,CAT,SHIP,FIRE,ORANGE,KALE,BURNING,,FOREST,PLANE,RED,,STAR,,DOCTOR,EASY,,,HORSE,HELLO,HAPPY,,1
FRONTALVIDEO,1,Right TA,2,2,2,7,9,3,4,1,5,2,6,8,9,Target Absent,0,1,2,0,20,25,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No - the video played fine.,I had no issues with the photos.,CAT,SHIP,,,KALE,,,,,RED,,RATS,,,,,,,HELLO,HAPPY,,1
RIGHTVIDEO,2,Front and Right TA,3,3,6,6,4,7,5,9,3,8,1,2,I do not believe the criminal was present,Target Absent,0,0,3,1,60,61,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,none thanks,cat,ship,,orange,lake,,,,,red,,star,,,easy,,,shore,hellp,happy,,1
FRONTALVIDEO,1,Front and Right TA,3,3,3,1,6,9,5,3,7,4,2,8,I do not believe the criminal was present,Target Absent,0,0,3,1,100,32,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,no,cat,ship,fire,orange,kale,,,forest,,red,,star,,doctor,easy,,,,,,,1
FRONTALVIDEO,1,Front and Right TP,3,3,3,6,4,5,2,3,8,7,1,perp,9,Target Present,1,1,1,1,80,58,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,No,Cat,Ship,Fire,Orange,Lake,Burning,Memory,Forest,Panel,REd,Rhythm,Star,Complex,Doctor,Easy,Raptor,Gander,Horse,Hello,Happy,,1
FRONTALVIDEO,1,Front TA,1,1,1,1,2,7,4,6,5,8,3,9,I do not believe the criminal was present,Target Absent,0,0,3,1,100,32,Male,"Hispanic, Latino or Spanish",no,none,cat,ship,fire,orange,lake,rubbing,,forest,plane,red,,star,complex,doctor,ayes,parrot,danger,horse,hello,happy,,1
RIGHTVIDEO,2,Right TP,2,1,4,6,5,7,2,1,8,3,4,perp,4,Target Present,1,1,2,0,60,30,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,na,cat,,,,,,,,,,,,,,,,,,,,,1
RIGHTVIDEO,2,Right TA,2,1,4,8,5,2,1,3,6,9,4,7,3,Target Absent,0,1,2,0,80,42,Male,Black or African American,no,no,cat,,fire,,leak,burning,memory,,plane,red,,,,,,,,,,,,1
FRONTALVIDEO,1,Front TP,1,1,1,perp,4,6,2,5,3,8,7,1,1,Target Present,1,1,1,1,80,21,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",None,None,cat,ship,fire,,kale,,,,,red,,star,,,,,,horse,hello,happy,,1
RIGHTVIDEO,2,Front TP,1,2,5,1,7,perp,3,6,5,4,8,2,3,Target Present,1,1,1,1,90,44,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",it started to lag and go a little slow and choppy but only for a few seconds,one of the screen shots of a mans face turned blue screen over the picture so I was unable to see him for very long,cat,ship,fire,,leak,burning,,,,red,,star,,,,,,horse,hello,happy,YES,0
RIGHTVIDEO,2,Front TA,1,2,5,5,8,1,2,3,9,4,7,6,I do not believe the criminal was present,Target Absent,0,0,3,1,50,30,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",do not,do not,cat,ship,ora,,,,,,,,,,,,,,,,,,,1
FRONTALVIDEO,1,Right TP,2,2,2,perp,4,5,3,1,2,7,6,8,I do not believe the criminal was present,Target Present,1,0,3,0,50,30,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",None,None,Cat,ship,fire,orange,lake,,,,,,,,,,,,,,,,,1
FRONTALVIDEO,1,Right TA,2,2,2,8,7,2,4,9,5,3,6,1,4,Target Absent,0,1,2,0,60,25,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,No,cat,,fire,,,,,,,red,,,,,,,,,,,,1
FRONTALVIDEO,1,Right TP,2,2,2,4,2,8,7,3,perp,6,5,1,1,Target Present,1,1,2,0,50,25,Female,"East Asian (e.g., Chinese, Japanese, Korean)",no,no,Cat,ship,rife,orange,kale,,,forest ,pa,,,,,,,,,,,,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,3,6,1,4,perp,8,5,2,7,I do not believe the criminal was present,Target Present,1,0,3,0,80,22,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No sound,No.,act,hips,fire,orange,lake,,,forest,plane,red,,star,,doctor,easy,,ranged,horse,hello,happy,,1
RIGHTVIDEO,2,Front and Right TA,3,3,6,7,6,4,8,3,2,1,5,9,I do not believe the criminal was present,Target Absent,0,0,3,1,90,37,Female,Black or African American,no,no,cat,ship,fire,orange,kale,burning,memory,foster,,red,,star,ex,doctor,easy,,danger,shore,hello,happy,,1
FRONTALVIDEO,1,Right TA,2,2,2,5,2,8,1,4,3,9,7,6,2,Target Absent,0,1,2,0,80,47,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",NO,NO,CAT,S,FIRE,NAROEG,KELA,INGBRUN,EMMOYR,FOSERT,ELAPN,RED,HHT,,,,,,,,,,,1
RIGHTVIDEO,2,Front TP,1,2,5,4,5,2,perp,1,8,3,6,7,I do not believe the criminal was present,Target Present,1,0,3,0,70,27,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No I did not,None,CAT,SHIP,FIRE,ORANGE,LAKE,,MEMORY,,PLANE,RED,,STAR,COMPLEX,DOCTOR,EASY,,RANG,HORSE,HELLO,HAPPY,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,3,5,4,6,2,8,1,7,perp,I do not believe the criminal was present,Target Present,1,0,3,0,80,65,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,No,CAT,SHIP,FIRE,NAROEG,KELA,INGBRUN,EMMOYE,FOSERT,ELAPN,RED,,,,,,,,,,,,1
RIGHTVIDEO,2,Front TA,1,2,5,7,4,8,5,9,2,3,1,6,2,Target Absent,0,1,2,0,60,48,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,No,C A T,S I H P,F I R E,N A R O E G,K E L A,I N G B R U N,E M M O Y R,F O S E R T,E L A P N,R E D ,H H T R M Y,A S T R,L E M O P C X,D O C T O R,S A E Y,O T A R R P,A R E D N G,H E R O S,H E L L O,A P P H Y,,1
FRONTALVIDEO,1,Front and Right TA,3,3,3,5,2,8,4,6,1,9,7,3,I do not believe the criminal was present,Target Absent,0,0,3,1,60,40,Female,Do not wish to answer,NO,"YES, IMAGE 7 DID NOT APPEAR SO MY CONFIDENCE LEVEL IN THE PREVIOUS QUESTION REFLECTS THAT",CAT,SHIP,FIRE,ORANGE,KALE,BURNING,MEMORY,SOFTER,PLANE,RED,RHYTHM,STAR,COMPLEX,DOCTOR,AYES,POT,,,,,YES,0
RIGHTVIDEO,2,Right TP,2,1,4,2,1,4,6,7,3,5,8,perp,4,Target Present,1,1,2,0,80,29,Male,Native Hawaiian or Other Pacific Islander,no,NO,CAT,SHIP,FIRE,,,,,,,RED,,STAR,,,,PARROT,,HEROS,HELLO,HAPPY,,1
FRONTALVIDEO,1,Front TA,1,1,1,3,4,2,8,5,1,6,9,7,I do not believe the criminal was present,Target Absent,0,0,3,1,90,56,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,No,cat,ship,,,,,,,,red,,,,,,,,,,,,1
FRONTALVIDEO,1,Front and Right TP,3,3,3,6,1,3,perp,4,7,8,5,2,I do not believe the criminal was present,Target Present,1,0,3,0,80,32,Male,Other,NOT AT ALL VIDEO WAS CLEAR,NONE,CAT,SHIP,FIRE,,LAKE,,,FOREST,,RED,,STAR,,,,PARROT,,HORSE,HELLO,HAPPY,,1
FRONTALVIDEO,1,Front TA,1,1,1,2,4,8,9,1,3,6,7,5,4,Target Absent,0,1,2,0,60,27,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",NO,NO,CAT,SHIP,FIRE,GERMAN,KLEA,,,,,RED,,,,,,,,,,,,1
FRONTALVIDEO,1,Front TP,1,1,1,1,3,2,8,5,4,6,7,perp,9,Target Present,1,1,1,1,90,22,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,rife,orange,leak,,,,naple,red,,star,,,,,gendar,,hello,happy,,1
FRONTALVIDEO,1,Front TP,1,1,1,6,perp,4,7,8,3,2,1,5,2,Target Present,1,1,1,1,40,39,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,leak,burning,,,,red,,,,,,,,,,,,1
RIGHTVIDEO,2,Right TP,2,1,4,7,1,4,perp,3,2,8,5,6,5,Target Present,1,1,2,0,60,35,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",good,good,cat,ship,fire,,leak,,,,,red,,sart,comple,,,,,,,,,1
FRONTALVIDEO,1,Front TP,1,1,1,4,7,2,5,perp,6,3,8,1,I do not believe the criminal was present,Target Present,1,0,3,0,90,27,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",NO,NO,CAT,SHIP ,FIRE,ORANGE,LEAK,,MEMORY,FOREST,,RED,,,,,,,,HORSE,HELLO,,,1
FRONTALVIDEO,1,Right TP,2,2,2,perp,8,7,3,2,4,6,5,1,I do not believe the criminal was present,Target Present,1,0,3,0,80,35,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,leak,,,,panel,red,,star,complex,doctor,,,,,,ha,,1
RIGHTVIDEO,2,Right TA,2,1,4,2,5,3,1,9,8,6,4,7,I do not believe the criminal was present,Target Absent,0,0,3,1,100,27,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,NO,CAT,SHIP,FIRE,ORANGE,LEAK,,,,,,,,,,,,,,,,,1
RIGHTVIDEO,2,Right TA,2,1,4,8,5,3,2,4,1,6,9,7,8,Target Absent,0,1,2,0,80,32,Other,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,No.,cat,ship,fire,orange,kale,,memory,,,,,,,,,,,,,,,1
RIGHTVIDEO,2,Front TP,1,2,5,perp,3,1,4,5,6,2,8,7,1,Target Present,1,1,1,1,80,25,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",One thief take the other person bag ,NO,CAT ,SHIP,FIRE,ORANGE,LEAK,,,,,,,,,,,,,,,,,1
RIGHTVIDEO,2,Front TA,1,2,5,6,2,7,3,8,5,9,1,4,9,Target Absent,0,1,2,0,50,57,Female,Black or African American,no,no,cat,ship,fire,,leak,,,,,red,,star,,,,,,,,,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,perp,6,3,8,7,5,2,4,1,1,Target Present,1,1,1,1,30,63,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)","No, the video ran fine.","No, I experienced no difficulties.",cat,ship,fire,orange,lake,,,,,red,,star,,,,,,,hello,,,1
FRONTALVIDEO,1,Front and Right TP,3,3,3,2,8,3,5,perp,1,7,4,6,5,Target Present,1,1,1,1,100,64,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,lake,,memory,,panel,red,rhythm,star,,,easy,,,,hello,happy,,1
FRONTALVIDEO,1,Front TA,1,1,1,6,7,8,4,2,3,9,5,1,8,Target Absent,0,1,2,0,40,25,Male,"Hispanic, Latino or Spanish",no,hair fall,cat,ship,fire,,leak,,,,,red,,star,,,,,,,,,YES,0
RIGHTVIDEO,2,Right TA,2,1,4,1,6,2,3,8,7,5,4,9,I do not believe the criminal was present,Target Absent,0,0,3,1,60,47,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,No,CAT,SHIP,FIRE,ORANGE,KALE,,MEMORY,FOREST,PLANE,RED,RHYTHM,STAR,,DOCTOR,EASY,,GANDER,SHORE,HELLO,HAPPY,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,perp,8,5,7,6,4,3,2,1,1,Target Present,1,1,1,1,100,26,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,lake,burning,memory,forest,plane,red,rhythm,star,complex,doctor,easy,raptor,genda,,,,,1
FRONTALVIDEO,1,Right TA,2,2,2,5,8,7,6,1,2,9,4,3,2,Target Absent,0,1,2,0,60,28,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",yes,NO,CAT,SHIP,FIRE,ORANGE,LAKE,BURNING,MEMORY,,,RED,,,,,,,,,,,,1
FRONTALVIDEO,1,Front and Right TA,3,3,3,2,5,8,7,1,4,6,9,3,I do not believe the criminal was present,Target Absent,0,0,3,1,90,28,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",NO,NO,CAT,SHIP,,,LEAK,,,FOREST,NEPAL,RED,,STAR,,,,PARROT,GENDER,HORSE,HELLO,,,1
FRONTALVIDEO,1,Front TA,1,1,1,6,3,4,7,9,2,5,1,8,I do not believe the criminal was present,Target Absent,0,0,3,1,90,36,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,CAT,SHIP,FIRE,ORANGE,KALE,,MEMORY,FOREST,PLANE,RED,,STAR,COMPLEX,DOCTOR,EASY,PARROT,DANGER,HORSE,HELLO,HAPPY,,1
RIGHTVIDEO,2,Right TP,2,1,4,8,5,4,2,1,3,perp,7,6,7,Target Present,1,1,1,1,80,32,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,n/a,cat,ship,fire,orange,lake,burning,memory,forest,naple,red,,arts,complex,doctor,ayes,parrot,gander,heros,hello,happy,,1
FRONTALVIDEO,1,Right TA,2,2,2,9,8,4,5,6,1,2,7,3,9,Target Absent,0,1,2,0,70,32,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,,,,,,red,,,,,,,,,,,,1
RIGHTVIDEO,2,Front TA,1,2,5,3,5,6,1,7,9,4,8,2,1,Target Absent,0,1,2,0,90,30,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,kale,,,,,red,rhythm,star,complex,doctor,easy,,,horse,hello,happy,,1
FRONTALVIDEO,1,Right TP,2,2,2,5,8,3,7,4,2,1,perp,6,I do not believe the criminal was present,Target Present,1,0,3,0,70,55,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",I am assuming no audio was on it.  I checked my speakers before I started and they were on full volume.,no problems,cat,ship,fire,,lake,burning,,forest,plane,red,rhythm,star,,doctor,ayes,,danger,shore,hello,happy,,1
FRONTALVIDEO,1,Front and Right TP,3,3,3,8,6,2,3,4,7,1,5,perp,8,Target Present,1,1,2,0,80,27,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",nothing,NO,CAT,SIHP,FIRE,NAROEG,KLEA,INGBRUN,EMMOYR,FOSERT,ELAPN,RED,HHTRMY,ASTR,X,,,,,,,,,1
RIGHTVIDEO,2,Front TP,1,2,5,3,7,perp,1,5,2,4,8,6,3,Target Present,1,1,1,1,80,27,Male,American Indian or Alaska Native,NO,NO,CAT,SHIP,FIRE,OREGAN,LAKE,,,,,RED,,STAR,,,EASY,PARROT,GARDEN,HORSE,HELLO,HAPPY,,1
RIGHTVIDEO,2,Front and Right TA,3,3,6,7,3,8,6,4,2,1,9,5,I do not believe the criminal was present,Target Absent,0,0,3,1,100,27,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",nope,nope,cat,ship,fire,orange,leak,burning,,,plane,red,,star,,doctor,easy,,,shore,hello,happy,,1
RIGHTVIDEO,2,Right TA,2,1,4,9,6,2,8,1,4,5,3,7,9,Target Absent,0,1,2,0,80,27,Male,American Indian or Alaska Native,no,no,cat,sihp,fire,naroeg,kela,ingbrun,emmoyr,fosert,elapn,red,,,,,,,,,,,,1
FRONTALVIDEO,1,Right TP,2,2,2,1,5,4,8,perp,7,3,2,6,5,Target Present,1,1,1,1,80,27,Male,American Indian or Alaska Native,NO,NO,CAT,SHIP,FIRE,,LAKE,,,,NAPLE,,,,,,,,,,,,,1
RIGHTVIDEO,2,Front and Right TA,3,3,6,4,3,1,9,7,6,8,2,5,I do not believe the criminal was present,Target Absent,0,0,3,1,80,28,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,leak,,,,,,,,,,,,,,,,,1
RIGHTVIDEO,2,Right TP,2,1,4,6,5,8,3,perp,7,1,2,4,I do not believe the criminal was present,Target Present,1,0,3,0,90,27,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",NO,NO,CAT,SHIP,FIRE,ORANGE,LEAK,,MEMORY,FOREST,PLANE,RED,RHYTHM,STAR,,DOCTOR,EASY,PARROT,GENDER,HORSE,HELLO,,,1
RIGHTVIDEO,2,Front TP,1,2,5,perp,7,2,6,8,5,3,4,1,1,Target Present,1,1,1,1,90,24,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",No,No difficulties ,cat,ship,fire,orange,kale,burning,memory,,,red,rhythm,rats,,,easy,parrot,,horse,hello,happy,,1
RIGHTVIDEO,2,Front TP,1,2,5,1,perp,7,5,4,2,6,3,8,2,Target Present,1,1,1,1,80,45,Female,American Indian or Alaska Native,i dont think so,I dont think so but after the crime i was shown a cartoon clip from tom and jerry lol,cat,ship,frie,georan,ale,,,,,,,,,,,,,,,,,1
FRONTALVIDEO,1,Front and Right TP,3,3,3,4,1,5,6,perp,3,8,7,2,I do not believe the criminal was present,Target Present,1,0,3,0,80,27,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",nothing,nothing,cat,ship,fire,orange,lake,,,softer,nepal,red,rythhm,,,,,,,,,,,1
RIGHTVIDEO,2,Front and Right TA,3,3,6,8,9,7,1,3,2,4,6,5,I do not believe the criminal was present,Target Absent,0,0,3,1,100,27,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",nothing,NO TECHNICAL PROBLEMS.,CAT,SHIP,FIRE,,,,,,PALEN,,,,,,,,,SOREH,HELLO,APPHY,,1
FRONTALVIDEO,1,Front and Right TA,3,3,3,2,4,7,8,1,3,9,5,6,I do not believe the criminal was present,Target Absent,0,0,3,1,100,52,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,kale,burning,memory,forest,plane,red,rhythm,star,complex,,,,gander,horse,hello,happy,,1
FRONTALVIDEO,1,Front and Right TA,3,3,3,8,7,3,2,1,5,4,6,9,I do not believe the criminal was present,Target Absent,0,0,3,1,90,27,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",NOTHING,NOTHING,CAT,SHIP,FIRE,ORANGE,LAKE,,,,,,,,,,,,,,,,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,7,5,8,6,4,2,1,perp,3,I do not believe the criminal was present,Target Present,1,0,3,0,100,27,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",NOTHING,NO TECHNICAL PROBLEM.,CAT,SHIP,FIRE,GONEAR,LAKE,,,,,RED,,RAST,MELPOC,,,,,,HELLO,,,1
FRONTALVIDEO,1,Front TA,1,1,1,2,4,1,5,3,9,7,8,6,5,Target Absent,0,1,2,0,60,36,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,NONE,CAT,SHIP,FIRE,ORANGE,LEAK,BURNING,,,,RED,,STAR,,,AYES,,GANDER,HORSE,HELLO,HAPPY,,1
FRONTALVIDEO,1,Front and Right TP,3,3,3,7,2,5,perp,6,3,8,1,4,4,Target Present,1,1,1,1,100,24,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,NO,CAT,SHIP,FIRE,ORANGE,LEAK,,,,NEPAL,RED,,,,,,,,,HELLO,,,1
RIGHTVIDEO,2,Front TA,1,2,5,6,1,5,3,2,7,8,4,9,I do not believe the criminal was present,Target Absent,0,0,3,1,90,30,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,ship,fire,orange,leak,burning,memory,forest,penal,red,rhythm,star,complex,doctor,easy,parrot,danger,horse,hello,happy,,1
FRONTALVIDEO,1,Front TP,1,1,1,7,3,4,1,5,6,8,2,perp,I do not believe the criminal was present,Target Present,1,0,3,0,90,27,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",NOTHING,NOTHING,CAT,SHIP,FIRE,ORANGE,LAKE,,,,,RED,HHTRMY,ASTR,MELOPCX,CODTOR,AEYS,RAT,,,,,,1
FRONTALVIDEO,1,Right TP,2,2,2,4,2,5,6,perp,1,3,7,8,5,Target Present,1,1,1,1,80,20,Male,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lanken)",no,NO TECHNICAL DIFFICULTIES,CAT,SHIP,FIRE,ORANGE,KALE,,,FOREST,,RED,,STAR,,,EASY,PARROT,GRANDER,SHORE,HELLO,HAPPY,,1
FRONTALVIDEO,1,Right TA,2,2,2,8,1,4,5,6,7,9,3,2,7,Target Absent,0,1,2,0,20,52,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",NO,NO,CAT,HIPS,FIRE,OR,,,,,,,,,,,,,,,,,,1
RIGHTVIDEO,2,Front and Right TP,3,3,6,1,2,5,3,8,7,4,6,perp,I do not believe the criminal was present,Target Present,1,0,3,0,80,27,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",nothing,nothing,cat,ship,fire,orangae,lake,,,forest,nepal,red,rythmh,,,,,parota,gendar,,,,,1
FRONTALVIDEO,1,Front TP,1,1,1,4,2,7,5,6,perp,8,3,1,I do not believe the criminal was present,Target Present,1,0,3,0,80,32,Male,"White or Caucasian (e.g., White-British, White-American, White-Irish)",Yes it didnt play,No,Act,,,,,,,,,Red,,,,,,,,,Hello,,YES,0
RIGHTVIDEO,2,Front TA,1,2,5,8,5,1,2,9,7,3,6,4,7,Target Absent,0,1,2,0,100,28,Male,"Hispanic, Latino or Spanish",No,No,Cat,Ship,,,Leak,,Memory,,,Red,,Star,,,,,Gender,Her,,,,1
RIGHTVIDEO,2,Front and Right TA,3,3,6,6,9,7,5,3,1,4,2,8,8,Target Absent,0,1,2,0,30,49,Female,"White or Caucasian (e.g., White-British, White-American, White-Irish)",no,no,cat,pish,fire,,leak,,,,panel,red,,tsar,complex,,easy,ra,gender,,,,,1
